Make,Model,Vehicle Class,Body Type,Seats,Fuel Type,Battery Capacity (kWh),Electric Range (km),City MPG,Highway MPG,Combined MPG,CO2 Emissions (g/km),Drive Type,Footprint
Volvo,Polestar 2 Dual Motor (19 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,447.39652,32.0,35.0,34.0,0.0,All Wheel Drive,
Volvo,Polestar 2 Single Motor (19 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,505.33276,123.0,104.0,114.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 2 Single Motor (19 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,505.33276,27.0,32.0,30.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Dual Motor (21 Inch Wheels),Standard SUV 4WD,SUV,5,Electricity,111.0,506.9421,92.0,84.0,88.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor (21 Inch Wheels),Standard SUV 4WD,SUV,5,Electricity,111.0,506.9421,37.0,40.0,38.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor (22 Inch Wheels),Standard SUV 4WD,SUV,5,Electricity,111.0,461.88058,84.0,76.0,80.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor (22 Inch Wheels),Standard SUV 4WD,SUV,5,Electricity,111.0,461.88058,40.0,44.0,42.0,0.0,All Wheel Drive,
Volvo,Polestar 2 Dual Motor (20 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,431.30312,101.0,92.0,97.0,0.0,All Wheel Drive,
Volvo,Polestar 2 Dual Motor (20 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,431.30312,33.0,37.0,35.0,0.0,All Wheel Drive,
Volvo,Polestar 2 Single Motor (20 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,482.802,117.0,101.0,109.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 2 Single Motor (20 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,482.802,29.0,33.0,31.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 2 Dual Motor Performance Pack,Midsize Cars,Car,5,Electricity,81.608,408.77236,95.0,87.0,91.0,0.0,All Wheel Drive,
Volvo,Polestar 2 Dual Motor Performance Pack,Midsize Cars,Car,5,Electricity,81.608,408.77236,35.0,39.0,37.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor Performance Pack,Standard SUV 4WD,SUV,5,Electricity,111.0,449.00586,81.0,73.0,77.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor Performance Pack,Standard SUV 4WD,SUV,5,Electricity,111.0,449.00586,42.0,46.0,44.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor (20 Inch Wheels),Standard SUV 4WD,SUV,5,Electricity,111.0,498.8954,91.0,82.0,87.0,0.0,All Wheel Drive,
Volvo,Polestar 3 Long Range Dual Motor (20 Inch Wheels),Standard SUV 4WD,SUV,5,Electricity,111.0,498.8954,38.0,41.0,39.0,0.0,All Wheel Drive,
Volvo,Polestar 4 Long Range Dual Motor,Standard SUV 4WD,SUV,5,Electricity,100.122,437.74048,86.0,80.0,83.0,0.0,All Wheel Drive,
Volvo,Polestar 4 Long Range Dual Motor,Standard SUV 4WD,SUV,5,Electricity,100.122,437.74048,39.0,42.0,41.0,0.0,All Wheel Drive,
Volvo,Polestar 4 Long Range Single Motor,Standard SUV 2WD,SUV,5,Electricity,100.122,482.802,93.0,87.0,90.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 4 Long Range Single Motor,Standard SUV 2WD,SUV,5,Electricity,100.122,482.802,35.0,38.0,36.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Single Motor 20 Inch Wheels,Standard SUV 2WD,SUV,5,Electricity,111.0,550.39428,103.0,84.0,94.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Single Motor 20 Inch Wheels,Standard SUV 2WD,SUV,5,Electricity,111.0,550.39428,33.0,40.0,36.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Single Motor 21 Inch Wheels,Standard SUV 2WD,SUV,5,Electricity,111.0,563.269,105.0,86.0,95.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Single Motor 21 Inch Wheels,Standard SUV 2WD,SUV,5,Electricity,111.0,563.269,32.0,39.0,35.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Single Motor 22 Inch Wheels,Standard SUV 2WD,SUV,5,Electricity,111.0,535.91022,100.0,82.0,91.0,0.0,"2-Wheel Drive, Rear",
Volvo,Polestar 3 Long Range Single Motor 22 Inch Wheels,Standard SUV 2WD,SUV,5,Electricity,111.0,535.91022,34.0,41.0,37.0,0.0,"2-Wheel Drive, Rear",
Porsche,Macan Electric,Small SUV 4WD,SUV,5,Electricity,140.148,506.9421,108.0,90.0,99.0,0.0,"2-Wheel Drive, Rear",
Porsche,Macan Electric,Small SUV 4WD,SUV,5,Electricity,140.148,506.9421,31.0,37.0,34.0,0.0,"2-Wheel Drive, Rear",
Porsche,Macan 4S Electric,Small SUV 4WD,SUV,5,Electricity,140.148,463.48992,98.0,83.0,91.0,0.0,All Wheel Drive,
Porsche,Macan 4S Electric,Small SUV 4WD,SUV,5,Electricity,140.148,463.48992,34.0,40.0,37.0,0.0,All Wheel Drive,
Porsche,Macan 4 Electric,Small SUV 4WD,SUV,5,Electricity,140.148,495.67672,107.0,89.0,98.0,0.0,All Wheel Drive,
Porsche,Macan 4 Electric,Small SUV 4WD,SUV,5,Electricity,140.148,495.67672,32.0,38.0,34.0,0.0,All Wheel Drive,
Porsche,Macan Turbo Electric,Small SUV 4WD,SUV,5,Electricity,140.148,463.48992,99.0,84.0,91.0,0.0,All Wheel Drive,
Porsche,Macan Turbo Electric,Small SUV 4WD,SUV,5,Electricity,140.148,463.48992,34.0,40.0,37.0,0.0,All Wheel Drive,
Porsche,Taycan Performance Battery,Compact Cars,Car,5,Electricity,122.4,440.95916,94.0,88.0,91.0,0.0,"2-Wheel Drive, Rear",
Porsche,Taycan Performance Battery,Compact Cars,Car,5,Electricity,122.4,440.95916,36.0,38.0,37.0,0.0,"2-Wheel Drive, Rear",
Porsche,Taycan Perf Battery Plus,Compact Cars,Car,5,Electricity,122.4,511.77012,94.0,90.0,92.0,0.0,"2-Wheel Drive, Rear",
Porsche,Taycan Perf Battery Plus,Compact Cars,Car,5,Electricity,122.4,511.77012,36.0,38.0,37.0,0.0,"2-Wheel Drive, Rear",
Porsche,Taycan 4 Perf Battery Plus,Compact Cars,Car,5,Electricity,109.65,473.14596,89.0,85.0,87.0,0.0,All Wheel Drive,
Porsche,Taycan 4 Perf Battery Plus,Compact Cars,Car,5,Electricity,109.65,473.14596,38.0,40.0,39.0,0.0,All Wheel Drive,
Porsche,Taycan 4 Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,445.78718,84.0,79.0,81.0,0.0,All Wheel Drive,
Porsche,Taycan 4 Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,445.78718,40.0,43.0,42.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Performance Battery,Compact Cars,Car,5,Electricity,109.65,405.55368,90.0,85.0,88.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Performance Battery,Compact Cars,Car,5,Electricity,109.65,405.55368,37.0,40.0,38.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Perf Battery Plus,Compact Cars,Car,5,Electricity,109.65,474.7553,89.0,85.0,87.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Perf Battery Plus,Compact Cars,Car,5,Electricity,109.65,474.7553,38.0,40.0,39.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Perf Battery Plus 19in All-Season (M+S),Compact Cars,Car,5,Electricity,109.65,506.9421,94.0,92.0,93.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Perf Battery Plus 19in All-Season (M+S),Compact Cars,Car,5,Electricity,109.65,506.9421,36.0,37.0,36.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,437.74048,82.0,77.0,80.0,0.0,All Wheel Drive,
Porsche,Taycan 4S Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,437.74048,41.0,44.0,42.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo,Compact Cars,Car,5,Electricity,109.65,469.92728,88.0,83.0,86.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo,Compact Cars,Car,5,Electricity,109.65,469.92728,38.0,40.0,39.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo 21in Aero-Design wheel (285/35),Compact Cars,Car,5,Electricity,109.65,510.16078,94.0,92.0,93.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo 21in Aero-Design wheel (285/35),Compact Cars,Car,5,Electricity,109.65,510.16078,36.0,37.0,36.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,426.4751,80.0,76.0,78.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,426.4751,42.0,44.0,43.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo S,Compact Cars,Car,5,Electricity,109.65,428.08444,80.0,78.0,79.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo S,Compact Cars,Car,5,Electricity,109.65,428.08444,42.0,43.0,43.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo S 21in Aero-Design wheel (285/35),Compact Cars,Car,5,Electricity,109.65,479.58332,90.0,90.0,90.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo S 21in Aero-Design wheel (285/35),Compact Cars,Car,5,Electricity,109.65,479.58332,38.0,38.0,38.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo S Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,420.03774,79.0,75.0,77.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo S Cross Turismo,Midsize Cars,Car,5,Electricity,109.65,420.03774,43.0,45.0,44.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo GT,Compact Cars,Car,5,Electricity,109.65,444.17784,86.0,78.0,82.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo GT,Compact Cars,Car,5,Electricity,109.65,444.17784,39.0,43.0,41.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo GT with Weissach Package,Compact Cars,Car,5,Electricity,109.65,432.91246,85.0,76.0,81.0,0.0,All Wheel Drive,
Porsche,Taycan Turbo GT with Weissach Package,Compact Cars,Car,5,Electricity,109.65,432.91246,40.0,44.0,42.0,0.0,All Wheel Drive,
Porsche,Taycan GTS,Compact Cars,Car,5,Electricity,109.65,471.53662,88.0,85.0,86.0,0.0,All Wheel Drive,
Porsche,Taycan GTS,Compact Cars,Car,5,Electricity,109.65,471.53662,38.0,40.0,39.0,0.0,All Wheel Drive,
Porsche,Taycan GTS Sport Turismo,Compact Cars,Car,5,Electricity,109.65,449.00586,84.0,80.0,82.0,0.0,All Wheel Drive,
Porsche,Taycan GTS Sport Turismo,Compact Cars,Car,5,Electricity,109.65,449.00586,40.0,42.0,41.0,0.0,All Wheel Drive,
Rivian Automotive L,R1S Dual Standard (22in),Standard SUV 4WD,SUV,7,Electricity,94.705,434.5218,92.0,77.0,85.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Standard (22in),Standard SUV 4WD,SUV,7,Electricity,94.705,434.5218,37.0,44.0,40.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Standard (20in),Standard SUV 4WD,SUV,7,Electricity,94.705,415.20972,85.0,72.0,79.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Standard (20in),Standard SUV 4WD,SUV,7,Electricity,94.705,415.20972,40.0,47.0,43.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,611.5492,86.0,74.0,80.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,611.5492,39.0,46.0,42.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Max (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,659.8294,91.0,77.0,84.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Max (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,659.8294,37.0,44.0,40.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,595.4558,82.0,73.0,78.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,595.4558,41.0,46.0,43.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,611.5492,86.0,74.0,80.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,611.5492,39.0,46.0,42.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Max (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,659.8294,91.0,77.0,84.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Max (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,659.8294,37.0,44.0,40.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Performance  Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,595.4558,82.0,73.0,78.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Performance  Dual Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,595.4558,41.0,46.0,43.0,0.0,Part-time 4-Wheel Drive,
Rivian Automotive L,R1S Dual Large Plus (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,531.0822,89.0,75.0,82.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large Plus (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,531.0822,38.0,45.0,41.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,469.92728,76.0,67.0,72.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,469.92728,44.0,50.0,47.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large Plus (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,531.0822,89.0,75.0,82.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large Plus (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,531.0822,38.0,45.0,41.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Performance Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,469.92728,76.0,67.0,72.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Performance Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,469.92728,44.0,50.0,47.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,510.16078,85.0,72.0,78.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,510.16078,40.0,47.0,43.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,510.16078,85.0,72.0,78.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large Plus (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,510.16078,40.0,47.0,43.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Tri Max (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,597.06514,81.0,70.0,76.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Tri Max (22in),Standard SUV 4WD,SUV,7,Electricity,149.744,597.06514,42.0,48.0,45.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Tri Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,529.47286,72.0,63.0,68.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Tri Max (20in),Standard SUV 4WD,SUV,7,Electricity,149.744,529.47286,47.0,53.0,50.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large (22in),Standard SUV 4WD,SUV,7,Electricity,116.116,529.47286,94.0,77.0,85.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large (22in),Standard SUV 4WD,SUV,7,Electricity,116.116,529.47286,36.0,44.0,39.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,482.802,85.0,72.0,79.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,482.802,40.0,47.0,43.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,465.09926,82.0,70.0,76.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,465.09926,41.0,48.0,44.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large (22in),Standard SUV 4WD,SUV,7,Electricity,116.116,529.47286,94.0,77.0,85.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large (22in),Standard SUV 4WD,SUV,7,Electricity,116.116,529.47286,36.0,44.0,39.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,482.802,85.0,72.0,79.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S Performance Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,482.802,40.0,47.0,43.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Performance Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,465.09926,82.0,70.0,76.0,0.0,4-Wheel Drive,
Rivian Automotive L,R1S All-Terrain Performance Dual Large (20in),Standard SUV 4WD,SUV,7,Electricity,116.116,465.09926,41.0,48.0,44.0,0.0,4-Wheel Drive,
Rolls-Royce,Spectre (22'' Wheels),Compact Cars,Car,5,Electricity,105.5808,445.78718,74.0,82.0,77.0,0.0,All Wheel Drive,
Rolls-Royce,Spectre (22'' Wheels),Compact Cars,Car,5,Electricity,105.5808,445.78718,46.0,41.0,44.0,0.0,All Wheel Drive,
Rolls-Royce,Spectre (23'' Wheels),Compact Cars,Car,5,Electricity,105.5808,407.16302,67.0,75.0,70.0,0.0,All Wheel Drive,
Rolls-Royce,Spectre (23'' Wheels),Compact Cars,Car,5,Electricity,105.5808,407.16302,50.0,45.0,48.0,0.0,All Wheel Drive,
Rolls-Royce,Black Badge Spectre (22'' Wheels),Compact Cars,Car,5,Electricity,105.5808,428.08444,70.0,80.0,74.0,0.0,All Wheel Drive,
Rolls-Royce,Black Badge Spectre (22'' Wheels),Compact Cars,Car,5,Electricity,105.5808,428.08444,48.0,42.0,45.0,0.0,All Wheel Drive,
Rolls-Royce,Black Badge Spectre (23'' Wheels),Compact Cars,Car,5,Electricity,105.5808,403.94434,67.0,74.0,70.0,0.0,All Wheel Drive,
Rolls-Royce,Black Badge Spectre (23'' Wheels),Compact Cars,Car,5,Electricity,105.5808,403.94434,50.0,46.0,48.0,0.0,All Wheel Drive,
Subaru,SOLTERRA AWD,Small SUV 4WD,SUV,5,Electricity,72.775,365.32018,114.0,94.0,104.0,0.0,All Wheel Drive,
Subaru,SOLTERRA AWD,Small SUV 4WD,SUV,5,Electricity,72.775,365.32018,28.0,34.0,31.0,0.0,All Wheel Drive,
Subaru,SOLTERRA LIMITED/TOURING AWD,Small SUV 4WD,SUV,5,Electricity,72.775,357.27348,111.0,93.0,102.0,0.0,All Wheel Drive,
Subaru,SOLTERRA LIMITED/TOURING AWD,Small SUV 4WD,SUV,5,Electricity,72.775,357.27348,29.0,35.0,32.0,0.0,All Wheel Drive,
Tesla,Model 3 Long Range RWD,Midsize Cars,Car,5,Electricity,77.952,584.19042,145.0,128.0,137.0,0.0,"2-Wheel Drive, Rear",
Tesla,Model 3 Long Range RWD,Midsize Cars,Car,5,Electricity,77.952,584.19042,23.0,26.0,25.0,0.0,"2-Wheel Drive, Rear",
Tesla,"Model 3 Long Range RWD-I (19"" Wheels)",Midsize Cars,Car,5,Electricity,76.464,556.83164,140.0,123.0,131.0,0.0,"2-Wheel Drive, Rear",
Tesla,"Model 3 Long Range RWD-I (19"" Wheels)",Midsize Cars,Car,5,Electricity,76.464,556.83164,24.0,27.0,26.0,0.0,"2-Wheel Drive, Rear",
Tesla,Model 3 Long Range AWD,Midsize Cars,Car,5,Electricity,79.52,556.83164,133.0,122.0,128.0,0.0,All Wheel Drive,
Tesla,Model 3 Long Range AWD,Midsize Cars,Car,5,Electricity,79.52,556.83164,25.0,28.0,26.0,0.0,All Wheel Drive,
Tesla,Model 3 Performance AWD,Midsize Cars,Car,5,Electricity,79.52,479.58332,113.0,104.0,109.0,0.0,All Wheel Drive,
Tesla,Model 3 Performance AWD,Midsize Cars,Car,5,Electricity,79.52,479.58332,30.0,32.0,31.0,0.0,All Wheel Drive,
Tesla,Model Y Long Range RWD,Small SUV 2WD,SUV,5,Electricity,79.165,542.34758,134.0,117.0,125.0,0.0,"2-Wheel Drive, Rear",
Tesla,Model Y Long Range RWD,Small SUV 2WD,SUV,5,Electricity,79.165,542.34758,25.0,29.0,27.0,0.0,"2-Wheel Drive, Rear",
Tesla,Model Y Long Range AWD,Small SUV 4WD,SUV,5,Electricity,79.52,500.50474,123.0,111.0,117.0,0.0,All Wheel Drive,
Tesla,Model Y Long Range AWD,Small SUV 4WD,SUV,5,Electricity,79.52,500.50474,27.0,30.0,29.0,0.0,All Wheel Drive,
Tesla,Model Y Performance AWD,Small SUV 4WD,SUV,5,Electricity,79.52,445.78718,110.0,97.0,104.0,0.0,All Wheel Drive,
Tesla,Model Y Performance AWD,Small SUV 4WD,SUV,5,Electricity,79.52,445.78718,31.0,35.0,32.0,0.0,All Wheel Drive,
Tesla,Model S,Large Cars,Car,5,Electricity,97.99,659.8294,132.0,116.0,124.0,0.0,All Wheel Drive,
Tesla,Model S,Large Cars,Car,5,Electricity,97.99,659.8294,26.0,29.0,27.0,0.0,All Wheel Drive,
Tesla,Model S Plaid (21in Wheels),Large Cars,Car,5,Electricity,97.99,502.11408,97.0,89.0,93.0,0.0,All Wheel Drive,
Tesla,Model S Plaid (21in Wheels),Large Cars,Car,5,Electricity,97.99,502.11408,35.0,38.0,36.0,0.0,All Wheel Drive,
Tesla,Model S Plaid (19in Wheels),Large Cars,Car,5,Electricity,97.99,560.0503199999999,108.0,99.0,104.0,0.0,All Wheel Drive,
Tesla,Model S Plaid (19in Wheels),Large Cars,Car,5,Electricity,97.99,560.0503199999999,31.0,34.0,32.0,0.0,All Wheel Drive,
Tesla,Model X,Standard SUV 4WD,SUV,7,Electricity,97.99,529.47286,103.0,94.0,98.0,0.0,All Wheel Drive,
Tesla,Model X,Standard SUV 4WD,SUV,7,Electricity,97.99,529.47286,33.0,36.0,34.0,0.0,All Wheel Drive,
Tesla,Model X Plaid (22in Wheels),Standard SUV 4WD,SUV,7,Electricity,97.99,473.14596,92.0,84.0,88.0,0.0,All Wheel Drive,
Tesla,Model X Plaid (22in Wheels),Standard SUV 4WD,SUV,7,Electricity,97.99,473.14596,37.0,40.0,38.0,0.0,All Wheel Drive,
Tesla,Model X Plaid (20in Wheels),Standard SUV 4WD,SUV,7,Electricity,97.99,505.33276,98.0,89.0,94.0,0.0,All Wheel Drive,
Tesla,Model X Plaid (20in Wheels),Standard SUV 4WD,SUV,7,Electricity,97.99,505.33276,34.0,38.0,36.0,0.0,All Wheel Drive,
Toyota,bZ4X,Small SUV 2WD,SUV,5,Electricity,71.355,405.55368,131.0,107.0,119.0,0.0,"2-Wheel Drive, Front",
Toyota,bZ4X,Small SUV 2WD,SUV,5,Electricity,71.355,405.55368,26.0,31.0,28.0,0.0,"2-Wheel Drive, Front",
Toyota,bZ4X LIMITED AWD,Small SUV 4WD,SUV,5,Electricity,72.775,357.27348,112.0,92.0,102.0,0.0,All Wheel Drive,
Toyota,bZ4X LIMITED AWD,Small SUV 4WD,SUV,5,Electricity,72.775,357.27348,29.0,35.0,32.0,0.0,All Wheel Drive,
Toyota,bZ4X LIMITED,Small SUV 2WD,SUV,5,Electricity,71.355,379.80424,121.0,102.0,112.0,0.0,"2-Wheel Drive, Front",
Toyota,bZ4X LIMITED,Small SUV 2WD,SUV,5,Electricity,71.355,379.80424,28.0,33.0,30.0,0.0,"2-Wheel Drive, Front",
Toyota,bZ4X AWD (18inch Wheels),Small SUV 4WD,SUV,5,Electricity,72.775,366.92952,114.0,94.0,104.0,0.0,All Wheel Drive,
Toyota,bZ4X AWD (18inch Wheels),Small SUV 4WD,SUV,5,Electricity,72.775,366.92952,28.0,34.0,31.0,0.0,All Wheel Drive,
Toyota,bZ4X AWD (20inch Wheels),Small SUV 4WD,SUV,5,Electricity,72.775,357.27348,112.0,92.0,102.0,0.0,All Wheel Drive,
Toyota,bZ4X AWD (20inch Wheels),Small SUV 4WD,SUV,5,Electricity,72.775,357.27348,29.0,35.0,32.0,0.0,All Wheel Drive,
Volkswagen Group Of,ID.4 AWD Pro S,Small SUV 4WD,SUV,5,Electricity,81.55,423.25642,108.0,96.0,102.0,0.0,All Wheel Drive,
Volkswagen Group Of,ID.4 AWD Pro S,Small SUV 4WD,SUV,5,Electricity,81.55,423.25642,31.0,35.0,33.0,0.0,All Wheel Drive,
Volkswagen Group Of,ID.4 Pro S,Small SUV 2WD,SUV,5,Electricity,81.9,468.31794,122.0,104.0,113.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,ID.4 Pro S,Small SUV 2WD,SUV,5,Electricity,81.9,468.31794,28.0,33.0,30.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,ID.4 AWD Pro,Small SUV 4WD,SUV,5,Electricity,81.55,423.25642,108.0,96.0,102.0,0.0,All Wheel Drive,
Volkswagen Group Of,ID.4 AWD Pro,Small SUV 4WD,SUV,5,Electricity,81.55,423.25642,31.0,35.0,33.0,0.0,All Wheel Drive,
Volkswagen Group Of,ID.4 Pro,Small SUV 2WD,SUV,5,Electricity,81.9,468.31794,122.0,104.0,113.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,ID.4 Pro,Small SUV 2WD,SUV,5,Electricity,81.9,468.31794,28.0,33.0,30.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,ID.4 S,Small SUV 2WD,SUV,5,Electricity,81.9,331.52404,115.0,98.0,107.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,ID.4 S,Small SUV 2WD,SUV,5,Electricity,81.9,331.52404,29.0,34.0,32.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,ID.4,Small SUV 2WD,SUV,5,Electricity,81.9,331.52404,115.0,98.0,107.0,0.0,"2-Wheel Drive, Rear",
